1	24.45	5.60313e+07	-736093	-1.20119e-12	70.2742	2.55137	2.96605e-20	0.00153635	0.00987775
1	24.55	5.59577e+07	-736107	0	70.2773	2.55117	0	0.00153622	0.00987725
1	24.65	5.58841e+07	-736122	0	70.2805	2.55097	0	0.00153608	0.00987675
1	24.75	5.58104e+07	-736136	0	70.2836	2.55077	0	0.00153595	0.00987625
1	24.85	5.57368e+07	-736150	-1.59757e-28	70.2868	2.55057	-1.09427e-21	0.00153582	0.00987575
1	24.95	5.56632e+07	-736165	-1.19361e-12	70.29	2.55036	3.05584e-20	0.00153568	0.00987525
1	25.05	5.55896e+07	-736179	0	70.2932	2.55016	0	0.00153555	0.00987475
1	25.15	5.5516e+07	-736193	0	70.2964	2.54996	-1.56104e-27	0.00153542	0.00987425
1	25.25	5.54424e+07	-736208	0	70.2997	2.54976	0	0.00153528	0.00987375
1	25.35	5.53687e+07	-736222	0	70.3029	2.54956	-7.0088e-21	0.00153515	0.00987325
1	25.45	5.52951e+07	-736236	-1.18601e-12	70.3062	2.54936	2.81848e-20	0.00153502	0.00987275
1	25.55	5.52215e+07	-736251	0	70.3095	2.54916	-1.66161e-27	0.00153489	0.00987225
1	25.65	5.51479e+07	-736265	0	70.3129	2.54896	-5.89865e-21	0.00153475	0.00987175
1	25.75	5.50742e+07	-736279	0	70.3162	2.54876	0	0.00153462	0.00987125
1	25.85	5.50006e+07	-736294	0	70.3196	2.54855	-1.08018e-21	0.00153449	0.00987075
1	25.95	5.4927e+07	-736308	-1.17841e-12	70.323	2.54835	2.79969e-20	0.00153435	0.00987025
1	26.05	5.48533e+07	-736322	0	70.3263	2.54815	0	0.00153422	0.00986975
1	26.15	5.47797e+07	-736337	0	70.3297	2.54795	1.64669e-27	0.00153409	0.00986925
1	26.25	5.47061e+07	-736351	0	70.3331	2.54775	0	0.00153395	0.00986875
1	26.35	5.46324e+07	-736365	0	70.3366	2.54755	1.08556e-28	0.00153382	0.00986825
1	26.45	5.45588e+07	-736380	-1.17081e-12	70.34	2.54735	2.78089e-20	0.00153369	0.00986775
1	26.55	5.44852e+07	-736394	0	70.3434	2.54715	0	0.00153356	0.00986725
1	26.65	5.44115e+07	-736409	-7.99514e-29	70.3468	2.54695	1.08063e-28	0.00153342	0.00986675
1	26.75	5.43379e+07	-736423	0	70.3503	2.54675	0	0.00153329	0.00986625
1	26.85	5.42642e+07	-736437	0	70.3537	2.54654	-1.52159e-27	0.00153316	0.00986575
1	26.95	5.41906e+07	-736452	-1.16321e-12	70.3571	2.54634	2.7621e-20	0.00153302	0.00986525
1	27.05	5.41169e+07	-736466	0	70.3606	2.54614	0	0.00153289	0.00986475
1	27.15	5.40433e+07	-736480	7.99717e-29	70.364	2.54594	1.07243e-28	0.00153276	0.00986425
